,Posemo,Negemo,Work,Date,Status_id,length_messages
364,1.0,1.0,1.0,2016-03-10 11:09:38,261858613983318_553171588185351,71
365,5.0,,,2016-03-10 11:09:20,261858613983318_553171538185356,60
366,2.0,6.0,,2016-03-10 11:08:48,261858613983318_553171411518702,210
367,1.0,2.0,,2016-03-10 11:08:30,261858613983318_553171351518708,9
368,1.0,1.0,,2016-03-10 11:08:15,261858613983318_553171254852051,18
369,,,1.0,2016-03-10 11:08:02,261858613983318_553171194852057,16
370,2.0,1.0,,2016-03-10 11:07:43,261858613983318_553171108185399,43
371,6.0,3.0,,2016-03-10 11:07:17,261858613983318_553170971518746,142
372,1.0,1.0,,2016-03-10 11:06:59,261858613983318_553170918185418,10
373,1.0,,1.0,2016-03-10 11:06:35,261858613983318_553170818185428,32
374,5.0,,,2016-03-10 11:06:11,261858613983318_553170744852102,48
375,,,,2016-03-10 11:05:54,261858613983318_553170678185442,2
376,,2.0,,2016-03-07 12:23:24,261858613983318_552062444962932,37
377,2.0,6.0,4.0,2016-03-07 12:23:00,261858613983318_552062374962939,125
378,2.0,2.0,1.0,2016-03-07 12:22:17,261858613983318_552062001629643,33
379,,1.0,,2016-03-07 12:22:03,261858613983318_552061534963023,17
380,3.0,3.0,,2016-03-07 12:21:51,261858613983318_552060864963090,64
381,6.0,9.0,7.0,2016-03-07 12:21:29,261858613983318_552058561629987,251
382,2.0,,2.0,2016-03-07 12:20:41,261858613983318_552056778296832,24
383,,1.0,,2016-03-07 12:20:27,261858613983318_552056694963507,25
384,3.0,,3.0,2016-03-07 12:20:16,261858613983318_552056604963516,45
385,4.0,1.0,2.0,2016-03-07 12:20:02,261858613983318_552056538296856,95
386,4.0,,1.0,2016-03-07 12:19:45,261858613983318_552056494963527,57
387,2.0,,2.0,2016-03-07 12:19:22,261858613983318_552056341630209,28
388,5.0,1.0,,2016-03-07 12:19:12,261858613983318_552056311630212,44
389,5.0,1.0,,2016-03-07 12:18:44,261858613983318_552056201630223,71
390,2.0,2.0,3.0,2016-03-04 15:21:59,261858613983318_551016475067529,77
391,15.0,5.0,12.0,2016-03-04 15:21:07,261858613983318_551016245067552,302
392,2.0,1.0,,2016-03-04 15:20:48,261858613983318_551016108400899,42
393,5.0,1.0,2.0,2016-03-04 15:20:34,261858613983318_551015991734244,43
394,1.0,,,2016-03-04 15:20:24,261858613983318_551015958400914,19
395,7.0,3.0,1.0,2016-03-04 15:19:43,261858613983318_551015791734264,87
396,9.0,1.0,3.0,2016-03-04 15:19:24,261858613983318_551015645067612,96
397,3.0,,1.0,2016-03-03 12:38:58,261858613983318_550604271775416,17
398,,2.0,,2016-03-03 12:38:36,261858613983318_550604198442090,37
399,6.0,10.0,3.0,2016-03-03 12:38:16,261858613983318_550604108442099,153
400,1.0,9.0,6.0,2016-03-03 12:37:58,261858613983318_550604065108770,108
401,1.0,,,2016-03-03 12:37:44,261858613983318_550604045108772,38
402,1.0,2.0,,2016-03-03 12:37:29,261858613983318_550604001775443,22
403,1.0,1.0,1.0,2016-03-02 13:20:31,261858613983318_550266135142563,32
404,,1.0,,2016-03-02 13:20:14,261858613983318_550266055142571,34
405,2.0,1.0,,2016-03-02 13:20:01,261858613983318_550266005142576,41
406,,,,2016-03-02 13:19:38,261858613983318_550265845142592,18
407,3.0,2.0,,2016-03-02 13:19:23,261858613983318_550265781809265,111
408,,1.0,,2016-03-02 13:18:55,261858613983318_550265605142616,15
409,4.0,3.0,,2016-03-01 17:27:40,261858613983318_549971311838712,63
410,3.0,1.0,1.0,2016-03-01 17:24:43,261858613983318_549970565172120,40
411,4.0,,1.0,2016-03-01 17:18:22,261858613983318_549969321838911,25
412,5.0,2.0,,2016-03-01 17:18:02,261858613983318_549969238505586,84
413,4.0,3.0,1.0,2016-03-01 17:17:41,261858613983318_549969201838923,67
414,8.0,6.0,4.0,2016-03-01 17:17:18,261858613983318_549969135172263,118
415,21.0,12.0,,2016-03-01 17:16:09,261858613983318_549968968505613,322
416,1.0,,,2016-03-01 17:15:14,261858613983318_549968851838958,50
417,5.0,2.0,,2016-03-01 17:14:58,261858613983318_549968795172297,118
418,2.0,1.0,,2016-03-01 17:14:38,261858613983318_549968738505636,43
419,11.0,,2.0,2016-03-01 17:14:23,261858613983318_549968695172307,151
420,1.0,2.0,,2016-03-01 17:13:40,261858613983318_549968561838987,61
421,2.0,,4.0,2016-03-01 17:13:23,261858613983318_549968508505659,32
422,3.0,2.0,2.0,2016-03-01 17:12:38,261858613983318_549968395172337,88
423,,,2.0,2016-03-01 17:12:23,261858613983318_549968325172344,17
424,,1.0,,2016-03-01 17:12:12,261858613983318_549968231839020,59
425,5.0,2.0,1.0,2016-03-01 17:11:57,261858613983318_549968188505691,51
426,4.0,3.0,3.0,2016-03-01 17:11:39,261858613983318_549968161839027,101
427,4.0,4.0,,2016-03-01 17:11:23,261858613983318_549968101839033,43
428,,1.0,2.0,2016-03-01 17:11:11,261858613983318_549968075172369,23
429,3.0,,,2016-02-28 22:51:39,261858613983318_549281198574390,27
430,1.0,1.0,,2016-02-28 22:51:13,261858613983318_549281101907733,11
431,3.0,4.0,2.0,2016-02-28 22:50:13,261858613983318_549280975241079,68
432,1.0,5.0,,2016-02-28 22:49:47,261858613983318_549280928574417,57
433,2.0,,,2016-02-28 22:46:29,261858613983318_549280428574467,12
434,2.0,1.0,1.0,2016-02-28 22:46:12,261858613983318_549280368574473,17
435,5.0,5.0,2.0,2016-02-28 22:45:42,261858613983318_549280271907816,159
436,1.0,,,2016-02-28 22:45:22,261858613983318_549280201907823,6
437,2.0,1.0,,2016-02-28 22:45:07,261858613983318_549280161907827,19
438,4.0,4.0,10.0,2016-02-28 22:44:43,261858613983318_549280118574498,130
439,8.0,2.0,1.0,2016-02-28 22:44:12,261858613983318_549280041907839,131
440,4.0,2.0,,2016-02-28 22:43:49,261858613983318_549279985241178,114
441,3.0,1.0,,2016-02-28 22:43:32,261858613983318_549279958574514,56
442,2.0,1.0,1.0,2016-02-28 22:43:15,261858613983318_549279918574518,45
443,5.0,1.0,,2016-02-28 22:42:55,261858613983318_549279875241189,78
444,1.0,,,2016-02-28 22:42:36,261858613983318_549279805241196,17
445,9.0,2.0,2.0,2016-02-28 22:42:18,261858613983318_549279771907866,281
446,2.0,2.0,,2016-02-28 22:41:37,261858613983318_549279701907873,27
447,1.0,,1.0,2016-02-28 22:41:19,261858613983318_549279638574546,13
448,1.0,1.0,1.0,2016-02-28 22:40:59,261858613983318_549279608574549,13
449,,,,2016-02-27 12:20:43,261858613983318_548491928653317,21
450,5.0,,,2016-02-27 12:20:28,261858613983318_548491875319989,29
451,,1.0,,2016-02-27 12:20:07,261858613983318_548491781986665,11
452,,,,2016-02-27 12:19:55,261858613983318_548491738653336,12
453,1.0,,,2016-02-27 12:19:44,261858613983318_548491701986673,7
454,1.0,6.0,4.0,2016-02-27 12:19:32,261858613983318_548491658653344,107
455,1.0,5.0,10.0,2016-02-27 12:18:52,261858613983318_548491538653356,191
456,1.0,,1.0,2016-02-27 12:18:38,261858613983318_548491485320028,12
457,1.0,11.0,,2016-02-27 12:18:24,261858613983318_548491395320037,68
458,1.0,,1.0,2016-02-27 12:18:09,261858613983318_548491341986709,14
459,1.0,,1.0,2016-02-27 12:17:59,261858613983318_548491308653379,24
460,,,1.0,2016-02-27 12:17:46,261858613983318_548491268653383,12
461,6.0,2.0,5.0,2016-02-27 12:17:36,261858613983318_548491255320051,158
462,,1.0,,2016-02-27 12:17:25,261858613983318_548491178653392,5
463,9.0,2.0,6.0,2016-02-27 12:16:59,261858613983318_548491055320071,127
464,4.0,,,2016-02-26 20:34:10,261858613983318_548243368678173,28
465,3.0,2.0,1.0,2016-02-26 20:33:44,261858613983318_548242848678225,31
466,,,,2016-02-26 20:33:28,261858613983318_548242805344896,1
467,4.0,2.0,1.0,2016-02-26 20:33:08,261858613983318_548242682011575,123
468,3.0,5.0,2.0,2016-02-26 20:32:35,261858613983318_548242612011582,76
469,5.0,1.0,,2016-02-26 20:32:20,261858613983318_548242565344920,82
470,5.0,5.0,7.0,2016-02-26 20:32:05,261858613983318_548242518678258,109
471,,1.0,,2016-02-26 20:31:45,261858613983318_548242495344927,9
472,,,,2016-02-26 20:31:32,261858613983318_548242458678264,12
473,1.0,4.0,4.0,2016-02-26 20:31:07,261858613983318_548242335344943,85
474,5.0,2.0,2.0,2016-02-26 20:30:43,261858613983318_548242285344948,101
475,1.0,,,2016-02-26 20:30:25,261858613983318_548242222011621,13
476,1.0,5.0,,2016-02-26 20:30:07,261858613983318_548242128678297,50
477,,,,2016-02-26 20:29:46,261858613983318_548242085344968,32
478,4.0,5.0,,2016-02-26 20:29:31,261858613983318_548242072011636,151
479,4.0,1.0,3.0,2016-02-26 20:29:18,261858613983318_548242025344974,81
480,1.0,,,2016-02-26 20:28:56,261858613983318_548241922011651,13
481,1.0,,1.0,2016-02-26 20:28:39,261858613983318_548241852011658,9
482,7.0,9.0,2.0,2016-02-26 20:28:26,261858613983318_548241782011665,139
483,4.0,1.0,14.0,2016-02-26 20:27:44,261858613983318_548241618678348,162
484,5.0,5.0,3.0,2016-02-25 21:25:01,261858613983318_547887352047108,113
485,13.0,2.0,1.0,2016-02-25 21:24:46,261858613983318_547887325380444,188
486,1.0,6.0,1.0,2016-02-25 21:24:24,261858613983318_547887255380451,118
487,1.0,1.0,,2016-02-25 21:23:58,261858613983318_547887205380456,56
488,,1.0,,2016-02-25 21:23:42,261858613983318_547887172047126,20
489,,,,2016-02-25 21:23:28,261858613983318_547887088713801,5
490,3.0,2.0,3.0,2016-02-25 21:23:11,261858613983318_547886668713843,48
491,2.0,,1.0,2016-02-25 21:22:53,261858613983318_547886642047179,22
492,1.0,7.0,5.0,2016-02-25 21:22:34,261858613983318_547886522047191,241
493,1.0,1.0,,2016-02-25 21:21:59,261858613983318_547886185380558,19
494,5.0,7.0,,2016-02-24 23:25:58,261858613983318_547553135413863,102
495,1.0,,,2016-02-24 23:25:42,261858613983318_547553062080537,14
496,1.0,,,2016-02-24 23:25:30,261858613983318_547552888747221,11
497,4.0,6.0,,2016-02-24 23:22:26,261858613983318_547550825414094,74
498,2.0,1.0,1.0,2016-02-24 23:21:25,261858613983318_547550665414110,75
499,2.0,1.0,,2016-02-24 23:21:06,261858613983318_547550592080784,50
500,,2.0,,2016-02-24 23:14:56,261858613983318_547549855414191,38
501,5.0,6.0,2.0,2016-02-24 23:14:46,261858613983318_547549822080861,159
502,13.0,4.0,4.0,2016-02-24 23:14:36,261858613983318_547549792080864,240
503,21.0,5.0,1.0,2016-02-24 23:14:25,261858613983318_547549738747536,286
504,2.0,3.0,1.0,2016-02-24 23:14:13,261858613983318_547549708747539,27
505,1.0,4.0,1.0,2016-02-24 23:14:02,261858613983318_547549695414207,39
506,3.0,1.0,,2016-02-24 23:13:53,261858613983318_547549672080876,40
507,1.0,1.0,,2016-02-24 23:13:42,261858613983318_547549652080878,25
508,7.0,1.0,,2016-02-24 23:13:32,261858613983318_547549625414214,94
509,7.0,3.0,,2016-02-24 00:20:37,261858613983318_547183475450829,100
510,1.0,,5.0,2016-02-24 00:20:26,261858613983318_547183418784168,35
511,2.0,,1.0,2016-02-24 00:20:03,261858613983318_547183338784176,20
512,8.0,7.0,4.0,2016-02-24 00:19:42,261858613983318_547183265450850,193
513,25.0,8.0,8.0,2016-02-24 00:19:25,261858613983318_547183248784185,593
514,,1.0,,2016-02-24 00:19:12,261858613983318_547183125450864,23
515,7.0,4.0,6.0,2016-02-24 00:18:56,261858613983318_547183112117532,200
516,5.0,,1.0,2016-02-24 00:18:39,261858613983318_547183035450873,100
517,,1.0,,2016-02-24 00:18:18,261858613983318_547182978784212,9
518,3.0,1.0,1.0,2016-02-24 00:18:00,261858613983318_547182952117548,59
519,,1.0,,2016-02-24 00:17:47,261858613983318_547182925450884,13
520,4.0,1.0,2.0,2016-02-24 00:17:35,261858613983318_547182912117552,51
521,1.0,1.0,1.0,2016-02-24 00:17:22,261858613983318_547182892117554,25
522,,,,2016-02-24 00:17:08,261858613983318_547182865450890,62
523,5.0,,,2016-02-24 00:16:56,261858613983318_547182838784226,62
524,25.0,5.0,4.0,2016-02-24 00:16:44,261858613983318_547182792117564,346
525,1.0,6.0,1.0,2016-02-24 00:16:27,261858613983318_547182772117566,106
526,2.0,,,2016-02-24 00:16:14,261858613983318_547182695450907,13
527,5.0,1.0,1.0,2016-02-24 00:16:04,261858613983318_547182678784242,122
528,3.0,2.0,1.0,2016-02-24 00:15:30,261858613983318_547182602117583,38
529,4.0,1.0,1.0,2016-02-24 00:15:00,261858613983318_547182528784257,94
530,5.0,5.0,3.0,2016-02-22 17:05:25,261858613983318_546666672169176,92
531,4.0,5.0,,2016-02-22 17:01:59,261858613983318_546665445502632,56
532,,1.0,,2016-02-22 16:59:55,261858613983318_546664755502701,11
533,5.0,2.0,,2016-02-22 16:59:23,261858613983318_546664042169439,52
534,2.0,1.0,2.0,2016-02-22 16:58:15,261858613983318_546663725502804,86
535,2.0,,,2016-02-22 16:57:16,261858613983318_546663442169499,22
536,5.0,1.0,,2016-02-22 16:55:30,261858613983318_546663032169540,55
537,3.0,1.0,1.0,2016-02-22 16:55:18,261858613983318_546662958836214,30
538,6.0,10.0,3.0,2016-02-22 16:55:10,261858613983318_546662925502884,179
539,3.0,1.0,2.0,2016-02-22 16:54:58,261858613983318_546662892169554,68
540,13.0,2.0,3.0,2016-02-22 16:54:48,261858613983318_546662832169560,191
541,5.0,4.0,1.0,2016-02-22 16:54:16,261858613983318_546662762169567,55
542,2.0,,3.0,2016-02-22 16:54:04,261858613983318_546662712169572,67
543,2.0,,2.0,2016-02-22 16:53:42,261858613983318_546662632169580,38
544,2.0,1.0,,2016-02-22 16:53:32,261858613983318_546662562169587,73
545,13.0,6.0,3.0,2016-02-22 16:53:19,261858613983318_546662498836260,325
546,2.0,,,2016-02-22 16:52:43,261858613983318_546662368836273,47
547,1.0,,1.0,2016-02-22 16:52:33,261858613983318_546662332169610,21
548,3.0,,2.0,2016-02-22 16:52:24,261858613983318_546662268836283,81
549,2.0,3.0,,2016-02-22 16:52:14,261858613983318_546662208836289,68
550,2.0,2.0,,2016-02-22 16:52:02,261858613983318_546662158836294,19
551,,,2.0,2016-02-22 16:51:53,261858613983318_546662045502972,34
552,2.0,1.0,,2016-02-22 16:51:43,261858613983318_546661878836322,14
553,3.0,1.0,7.0,2016-02-22 16:51:15,261858613983318_546661428836367,126
554,10.0,16.0,4.0,2016-02-22 16:50:31,261858613983318_546660328836477,486
555,1.0,2.0,1.0,2016-02-22 16:49:38,261858613983318_546658972169946,42
556,2.0,1.0,,2016-02-06 22:28:20,261858613983318_540328726136304,20
557,2.0,1.0,3.0,2016-02-06 22:28:09,261858613983318_540328689469641,39
558,11.0,14.0,1.0,2016-02-06 22:27:58,261858613983318_540328662802977,306
559,5.0,4.0,,2016-02-06 22:27:48,261858613983318_540328642802979,141
560,,,2.0,2016-02-06 22:27:25,261858613983318_540328566136320,7
561,,,2.0,2016-02-06 22:27:13,261858613983318_540328536136323,12
562,,,,2016-02-06 22:27:02,261858613983318_540328496136327,6
563,,1.0,2.0,2016-02-06 22:26:53,261858613983318_540328436136333,46
564,,1.0,,2016-02-06 22:26:41,261858613983318_540328416136335,26
565,,2.0,3.0,2016-02-06 22:26:31,261858613983318_540328379469672,42
566,19.0,6.0,2.0,2016-02-06 22:26:15,261858613983318_540328329469677,362
567,,1.0,1.0,2016-02-06 22:25:59,261858613983318_540328286136348,23
568,3.0,,11.0,2016-02-06 22:25:49,261858613983318_540328229469687,104
569,2.0,,1.0,2016-02-06 22:25:36,261858613983318_540328179469692,35
570,4.0,2.0,,2016-02-06 22:25:26,261858613983318_540328139469696,87
571,2.0,2.0,6.0,2016-02-06 22:25:11,261858613983318_540328086136368,62
572,,1.0,1.0,2016-02-06 22:25:01,261858613983318_540328059469704,62
573,11.0,4.0,4.0,2016-02-06 22:24:23,261858613983318_540327932803050,218
574,2.0,7.0,1.0,2016-02-06 22:24:09,261858613983318_540327876136389,123
575,1.0,6.0,,2016-02-06 22:23:58,261858613983318_540327829469727,57
576,4.0,2.0,2.0,2016-02-06 22:23:44,261858613983318_540327796136397,96
577,1.0,1.0,,2016-02-03 12:05:22,261858613983318_539079589594551,49
578,12.0,11.0,5.0,2016-02-03 12:04:43,261858613983318_539079486261228,244
579,1.0,4.0,1.0,2016-02-03 12:04:01,261858613983318_539079289594581,64
580,1.0,,,2016-02-03 12:03:42,261858613983318_539079229594587,15
581,1.0,,,2016-02-03 12:03:31,261858613983318_539079166261260,20
582,8.0,4.0,1.0,2016-02-03 12:02:52,261858613983318_539079052927938,176
583,2.0,,,2016-02-03 12:01:43,261858613983318_539078786261298,91
584,1.0,1.0,1.0,2016-02-03 12:01:07,261858613983318_539077902928053,48
585,1.0,5.0,,2016-02-03 12:00:45,261858613983318_539077789594731,41
586,1.0,1.0,,2016-02-03 11:59:41,261858613983318_539077582928085,43
587,6.0,2.0,1.0,2016-02-03 11:59:17,261858613983318_539077496261427,69
588,4.0,4.0,,2016-02-03 11:58:00,261858613983318_539077322928111,92
589,1.0,6.0,3.0,2016-02-01 17:13:11,261858613983318_538362532999590,53
590,9.0,,2.0,2016-02-01 17:12:58,261858613983318_538362492999594,108
591,14.0,1.0,4.0,2016-02-01 17:12:26,261858613983318_538362382999605,145
592,8.0,,2.0,2016-02-01 17:12:01,261858613983318_538362276332949,100
593,,1.0,2.0,2016-02-01 17:11:47,261858613983318_538362242999619,24
594,16.0,8.0,11.0,2016-02-01 17:11:09,261858613983318_538362172999626,252
595,,,1.0,2016-02-01 17:10:34,261858613983318_538362092999634,24
596,2.0,,,2016-02-01 17:10:24,261858613983318_538362056332971,17
597,2.0,1.0,,2016-02-01 17:10:12,261858613983318_538362042999639,24
598,,,,2016-02-01 17:09:52,261858613983318_538361972999646,4
599,3.0,3.0,2.0,2016-02-01 17:09:40,261858613983318_538361929666317,110
600,1.0,4.0,3.0,2016-02-01 17:09:17,261858613983318_538361789666331,98
601,3.0,2.0,11.0,2016-02-01 17:09:02,261858613983318_538361722999671,135
602,20.0,6.0,3.0,2016-02-01 17:08:40,261858613983318_538361676333009,445
603,5.0,1.0,8.0,2016-02-01 17:08:26,261858613983318_538361636333013,107
604,,,,2016-01-29 22:35:34,261858613983318_537213213114522,43
605,5.0,1.0,1.0,2016-01-29 22:34:53,261858613983318_537213019781208,125
606,,,1.0,2016-01-29 22:34:29,261858613983318_537212893114554,8
607,,,2.0,2016-01-29 22:34:15,261858613983318_537212856447891,50
608,1.0,1.0,2.0,2016-01-29 22:33:52,261858613983318_537212836447893,38
609,1.0,1.0,6.0,2016-01-29 22:32:34,261858613983318_537212613114582,58
610,,,,2016-01-29 22:32:12,261858613983318_537212416447935,21
611,6.0,6.0,2.0,2016-01-29 22:31:56,261858613983318_537212343114609,157
612,11.0,3.0,4.0,2016-01-29 22:31:42,261858613983318_537212269781283,240
613,,,1.0,2016-01-29 22:29:44,261858613983318_537211616448015,9
614,1.0,1.0,5.0,2016-01-29 22:27:27,261858613983318_537211289781381,37
615,7.0,3.0,5.0,2016-01-29 22:27:01,261858613983318_537211249781385,170
616,,,,2016-01-29 22:26:45,261858613983318_537211223114721,25
617,1.0,,,2016-01-28 20:46:08,261858613983318_536758956493281,31
618,1.0,3.0,,2016-01-28 20:45:48,261858613983318_536758896493287,51
619,1.0,,,2016-01-28 20:45:13,261858613983318_536758779826632,13
620,,,1.0,2016-01-28 20:44:55,261858613983318_536758746493302,37
621,9.0,3.0,3.0,2016-01-28 20:44:37,261858613983318_536758586493318,184
622,8.0,5.0,,2016-01-28 20:43:56,261858613983318_536758093160034,70
623,4.0,2.0,1.0,2016-01-28 20:43:28,261858613983318_536756976493479,110
624,4.0,5.0,11.0,2016-01-28 20:42:51,261858613983318_536756826493494,179
625,14.0,6.0,2.0,2016-01-28 20:42:30,261858613983318_536756743160169,247
626,2.0,,3.0,2016-01-28 20:42:14,261858613983318_536756666493510,68
627,4.0,2.0,12.0,2016-01-28 20:41:57,261858613983318_536756603160183,149
628,3.0,,,2016-01-23 14:14:52,261858613983318_535000790002431,56
629,,2.0,,2016-01-23 14:14:41,261858613983318_535000763335767,67
630,2.0,1.0,2.0,2016-01-23 14:14:29,261858613983318_535000733335770,27
631,9.0,4.0,2.0,2016-01-23 14:14:14,261858613983318_535000703335773,157
632,2.0,3.0,4.0,2016-01-23 14:13:53,261858613983318_535000663335777,92
633,6.0,5.0,5.0,2016-01-23 14:13:18,261858613983318_535000490002461,100
634,6.0,1.0,1.0,2016-01-23 14:13:02,261858613983318_535000446669132,98
635,3.0,1.0,1.0,2016-01-23 14:12:24,261858613983318_535000336669143,82
636,,,3.0,2016-01-23 14:12:08,261858613983318_535000306669146,24
637,5.0,2.0,,2016-01-23 14:11:55,261858613983318_535000266669150,86
638,,,3.0,2016-01-23 14:11:43,261858613983318_535000226669154,27
639,4.0,1.0,,2016-01-20 20:13:58,261858613983318_534135426755634,70
640,2.0,4.0,6.0,2016-01-20 20:10:04,261858613983318_534134890089021,57
641,1.0,1.0,5.0,2016-01-20 20:08:17,261858613983318_534134240089086,56
642,,1.0,1.0,2016-01-20 20:08:00,261858613983318_534134153422428,40
643,3.0,1.0,8.0,2016-01-20 20:07:37,261858613983318_534133986755778,65
644,1.0,,,2016-01-20 20:07:16,261858613983318_534133833422460,8
645,,1.0,1.0,2016-01-20 20:06:49,261858613983318_534133726755804,4
646,5.0,5.0,,2016-01-20 20:06:39,261858613983318_534133686755808,72
647,,,1.0,2016-01-20 20:06:29,261858613983318_534133623422481,24
648,7.0,3.0,8.0,2016-01-20 20:06:00,261858613983318_534133583422485,109
649,4.0,2.0,1.0,2016-01-18 01:17:19,261858613983318_533123246856852,130
650,1.0,,,2016-01-18 01:17:04,261858613983318_533123200190190,10
651,3.0,,,2016-01-18 01:16:52,261858613983318_533123190190191,66
652,,1.0,1.0,2016-01-18 01:16:37,261858613983318_533123170190193,32
653,2.0,2.0,8.0,2016-01-18 01:13:23,261858613983318_533122883523555,52
654,7.0,2.0,4.0,2016-01-18 01:12:54,261858613983318_533122843523559,98
655,10.0,25.0,3.0,2016-01-18 01:12:28,261858613983318_533122743523569,450
656,2.0,3.0,,2016-01-18 01:11:55,261858613983318_533122650190245,25
657,,,,2016-01-14 18:10:01,261858613983318_532032186965958,13
658,,,1.0,2016-01-14 18:09:39,261858613983318_532032096965967,18
659,,1.0,,2016-01-14 18:06:51,261858613983318_532031180299392,20
