,Posemo,Negemo,Work,Date,Status_id,length_messages
1103,1.0,,1.0,2013-11-06 22:32:16,496760523694278_607912195912443,25
1104,,,,2013-11-06 22:32:11,496760523694278_607912175912445,7
1105,1.0,,,2013-11-06 22:32:06,496760523694278_607912149245781,10
1106,,2.0,,2013-11-06 22:32:01,496760523694278_607912132579116,23
1107,3.0,,,2013-11-06 20:54:59,496760523694278_1377444365832768,44
1108,1.0,,,2013-11-06 20:23:58,496760523694278_10201522768083456,5
1109,,,2.0,2013-11-06 17:54:21,496760523694278_607837562586573,19
1110,3.0,,,2013-11-06 17:53:35,496760523694278_607837399253256,27
1111,1.0,1.0,2.0,2013-11-06 17:53:28,496760523694278_607837372586592,32
1112,,,,2013-11-06 17:53:20,496760523694278_607837325919930,18
1113,2.0,2.0,1.0,2013-11-06 17:53:14,496760523694278_607837295919933,27
1114,,,,2013-11-06 17:53:07,496760523694278_607837259253270,19
1115,2.0,,2.0,2013-11-06 16:05:05,496760523694278_607698879267108,34
1116,3.0,,4.0,2013-11-06 15:55:03,496760523694278_607695052600824,48
1117,1.0,,,2013-11-06 15:54:54,496760523694278_607695019267494,25
1118,1.0,1.0,,2013-11-06 15:54:46,496760523694278_607695005934162,18
1119,,1.0,1.0,2013-11-06 15:54:34,496760523694278_607694935934169,19
1120,,2.0,,2013-11-06 15:54:11,496760523694278_607694822600847,26
1121,,1.0,1.0,2013-11-06 15:54:01,496760523694278_607694805934182,21
1122,2.0,,,2013-11-06 15:53:51,496760523694278_607694755934187,41
1123,,1.0,,2013-11-06 15:53:44,496760523694278_607694722600857,27
1124,,1.0,,2013-11-06 15:52:47,496760523694278_607694462600883,43
1125,1.0,,,2013-11-06 15:52:31,496760523694278_607694312600898,24
1126,2.0,3.0,,2013-11-06 15:52:02,496760523694278_607694049267591,69
1127,1.0,,1.0,2013-11-06 15:51:44,496760523694278_607693975934265,15
1128,1.0,,3.0,2013-11-06 15:51:39,496760523694278_607693955934267,38
1129,,,1.0,2013-11-06 15:51:11,496760523694278_607693779267618,15
1130,5.0,6.0,5.0,2013-11-06 15:50:51,496760523694278_607693649267631,76
1131,1.0,1.0,1.0,2013-11-06 15:50:41,496760523694278_607693515934311,87
1132,11.0,1.0,8.0,2013-11-06 00:48:05,496760523694278_607221162648213,199
1133,,5.0,2.0,2013-11-06 00:48:00,496760523694278_607221152648214,75
1134,,,2.0,2013-11-06 00:47:54,496760523694278_607221125981550,23
1135,3.0,,,2013-11-06 00:47:45,496760523694278_607221079314888,40
1136,5.0,1.0,5.0,2013-11-06 00:47:40,496760523694278_607221069314889,114
1137,1.0,,,2013-11-06 00:47:30,496760523694278_607221049314891,22
1138,1.0,3.0,2.0,2013-11-06 00:47:22,496760523694278_607221039314892,45
1139,8.0,5.0,,2013-11-06 00:47:14,496760523694278_607221005981562,105
1140,1.0,1.0,2.0,2013-11-06 00:47:07,496760523694278_607220992648230,56
1141,4.0,,,2013-11-06 00:47:00,496760523694278_607220972648232,44
1142,1.0,,,2013-11-06 00:46:51,496760523694278_607220952648234,19
1143,,,1.0,2013-11-06 00:46:39,496760523694278_607220935981569,9
1144,,,,2013-11-06 00:46:33,496760523694278_607220925981570,13
1145,1.0,,,2013-11-05 23:28:59,496760523694278_607201102650219,11
1146,2.0,,,2013-11-05 23:28:50,496760523694278_607201062650223,27
1147,3.0,1.0,,2013-11-05 23:28:17,496760523694278_607200945983568,35
1148,3.0,1.0,,2013-11-05 23:28:06,496760523694278_607200905983572,42
1149,4.0,1.0,2.0,2013-11-05 23:27:36,496760523694278_607200809316915,88
1150,1.0,2.0,,2013-11-05 23:27:23,496760523694278_607200775983585,16
1151,1.0,,,2013-11-05 23:27:11,496760523694278_607200745983588,10
1152,,1.0,5.0,2013-11-05 23:27:05,496760523694278_607200729316923,64
1153,,,2.0,2013-11-05 23:26:59,496760523694278_607200695983593,22
1154,2.0,,,2013-11-05 23:26:49,496760523694278_607200659316930,25
1155,3.0,4.0,1.0,2013-11-05 23:26:27,496760523694278_607200602650269,76
1156,1.0,,1.0,2013-11-05 23:26:02,496760523694278_607200515983611,11
1157,1.0,2.0,,2013-11-05 23:25:43,496760523694278_607200465983616,47
1158,,1.0,1.0,2013-11-05 23:25:33,496760523694278_607200422650287,12
1159,1.0,4.0,,2013-11-05 20:13:30,496760523694278_607129729324023,41
1160,3.0,,1.0,2013-11-05 20:13:22,496760523694278_607129709324025,52
1161,,,,2013-11-05 20:13:09,496760523694278_607129599324036,10
1162,4.0,1.0,,2013-11-05 20:12:44,496760523694278_607129532657376,23
1163,5.0,6.0,2.0,2013-11-05 20:12:28,496760523694278_607129419324054,74
1164,2.0,,3.0,2013-11-05 20:12:20,496760523694278_607129395990723,56
1165,1.0,,1.0,2013-11-05 20:12:09,496760523694278_607129342657395,30
1166,,,,2013-11-05 20:12:03,496760523694278_607129322657397,7
1167,1.0,4.0,,2013-11-05 20:11:55,496760523694278_607129285990734,51
1168,7.0,,4.0,2013-11-05 20:11:45,496760523694278_607129242657405,68
1169,,2.0,,2013-11-05 18:56:12,496760523694278_607107922659537,38
1170,1.0,1.0,,2013-11-05 18:55:57,496760523694278_607107852659544,28
1171,,,,2013-11-05 18:55:20,496760523694278_607107722659557,29
1172,,,,2013-11-05 18:55:04,496760523694278_607107679326228,8
1173,10.0,8.0,5.0,2013-11-05 18:54:50,496760523694278_607107635992899,310
1174,4.0,3.0,4.0,2013-11-05 18:54:21,496760523694278_607107492659580,74
1175,2.0,2.0,,2013-11-05 18:54:04,496760523694278_607107442659585,47
1176,4.0,2.0,2.0,2013-11-05 18:53:58,496760523694278_607107429326253,177
1177,2.0,,2.0,2013-11-05 18:53:45,496760523694278_607107402659589,33
1178,3.0,1.0,7.0,2013-11-05 18:53:36,496760523694278_607107375992925,104
1179,1.0,,2.0,2013-11-05 18:53:27,496760523694278_607107339326262,68
1180,,3.0,2.0,2013-11-05 18:53:20,496760523694278_607107322659597,78
1181,2.0,,,2013-11-05 16:11:24,496760523694278_607051659331830,48
1182,1.0,1.0,3.0,2013-11-05 16:11:06,496760523694278_607051579331838,34
1183,4.0,,,2013-11-05 16:10:27,496760523694278_607051352665194,44
1184,,1.0,1.0,2013-11-05 16:10:19,496760523694278_607051332665196,23
1185,1.0,,1.0,2013-11-05 16:09:41,496760523694278_607051042665225,19
1186,2.0,3.0,,2013-11-05 16:09:21,496760523694278_607050932665236,35
1187,1.0,,1.0,2013-11-05 16:01:27,496760523694278_607047062665623,8
1188,,,2.0,2013-11-05 16:01:12,496760523694278_607046905998972,37
1189,5.0,2.0,,2013-11-05 16:00:40,496760523694278_607046749332321,60
1190,4.0,6.0,1.0,2013-11-05 16:00:22,496760523694278_607046669332329,197
1191,,2.0,,2013-11-05 16:00:05,496760523694278_607046559332340,37
1192,7.0,4.0,,2013-11-05 16:00:00,496760523694278_607046505999012,149
1193,2.0,,,2013-11-05 15:59:52,496760523694278_607046472665682,76
1194,2.0,1.0,,2013-11-05 15:59:22,496760523694278_607046369332359,57
1195,1.0,2.0,3.0,2013-11-05 15:58:39,496760523694278_607046099332386,92
1196,1.0,,1.0,2013-11-05 15:58:18,496760523694278_607046022665727,51
1197,3.0,4.0,2.0,2013-11-05 15:57:59,496760523694278_607045919332404,45
1198,2.0,,1.0,2013-11-05 15:57:44,496760523694278_607045845999078,49
1199,1.0,,,2013-11-05 15:57:32,496760523694278_607045789332417,13
1200,2.0,,,2013-11-05 15:57:25,496760523694278_607045742665755,27
1201,1.0,2.0,2.0,2013-11-05 15:57:12,496760523694278_607045672665762,60
1202,3.0,5.0,4.0,2013-11-05 15:56:57,496760523694278_607045602665769,72
1203,1.0,3.0,,2013-11-05 15:56:52,496760523694278_607045569332439,54
1204,1.0,4.0,,2013-11-05 15:56:45,496760523694278_607045525999110,51
1205,,1.0,,2013-11-05 00:42:29,496760523694278_606758439361152,15
1206,,1.0,,2013-11-05 00:42:17,496760523694278_606758402694489,15
1207,1.0,1.0,1.0,2013-11-05 00:41:58,496760523694278_606758342694495,17
1208,1.0,3.0,3.0,2013-11-05 00:41:44,496760523694278_606758306027832,56
1209,4.0,1.0,,2013-11-05 00:40:50,496760523694278_606758062694523,40
1210,2.0,,1.0,2013-11-05 00:40:30,496760523694278_606757942694535,16
1211,2.0,1.0,1.0,2013-11-05 00:40:17,496760523694278_606757912694538,28
1212,1.0,,,2013-11-05 00:39:44,496760523694278_606757769361219,30
1213,,,,2013-11-05 00:39:35,496760523694278_606757736027889,32
1214,4.0,,2.0,2013-11-05 00:39:27,496760523694278_606757716027891,56
1215,1.0,2.0,,2013-11-05 00:39:19,496760523694278_606757682694561,43
1216,3.0,,,2013-11-05 00:39:12,496760523694278_606757669361229,58
1217,,,,2013-11-05 00:39:03,496760523694278_606757652694564,11
1218,,,,2013-11-05 00:36:47,496760523694278_606757256027937,8
1219,10.0,7.0,5.0,2013-11-05 00:36:28,496760523694278_606757176027945,257
1220,1.0,,,2013-11-04 22:43:41,496760523694278_606734672696862,37
1221,2.0,,,2013-11-04 22:41:04,496760523694278_606733982696931,24
1222,1.0,,,2013-11-04 22:40:51,496760523694278_606733906030272,28
1223,3.0,,,2013-11-04 22:40:27,496760523694278_606733792696950,33
1224,3.0,1.0,,2013-11-04 22:40:13,496760523694278_606733716030291,58
1225,,,,2013-11-04 22:39:51,496760523694278_606733642696965,11
1226,,1.0,,2013-11-04 22:39:34,496760523694278_606733582696971,13
1227,1.0,1.0,1.0,2013-11-04 22:39:26,496760523694278_606733546030308,43
1228,2.0,1.0,,2013-11-04 22:39:13,496760523694278_606733486030314,40
1229,3.0,2.0,1.0,2013-11-04 22:38:49,496760523694278_606733406030322,112
1230,1.0,2.0,3.0,2013-11-04 22:38:00,496760523694278_606733272697002,32
1231,4.0,,,2013-11-04 22:37:46,496760523694278_606733242697005,37
1232,1.0,3.0,,2013-11-04 22:37:31,496760523694278_606733182697011,102
1233,1.0,,,2013-11-04 22:37:13,496760523694278_606733126030350,32
1234,25.0,6.0,3.0,2013-11-04 22:36:54,496760523694278_606733052697024,332
1235,1.0,4.0,2.0,2013-11-04 22:36:28,496760523694278_606732986030364,52
1236,1.0,,1.0,2013-11-04 22:36:18,496760523694278_606732966030366,45
1237,2.0,5.0,,2013-11-04 22:36:02,496760523694278_606732932697036,72
1238,1.0,,1.0,2013-11-04 22:35:46,496760523694278_606732866030376,66
1239,9.0,4.0,1.0,2013-11-04 22:35:32,496760523694278_606732792697050,109
1240,1.0,1.0,,2013-11-04 22:35:09,496760523694278_606732732697056,35
1241,1.0,,1.0,2013-11-04 22:34:55,496760523694278_606732686030394,12
1242,7.0,,3.0,2013-11-04 22:34:45,496760523694278_606732629363733,136
1243,,,1.0,2013-11-04 22:34:33,496760523694278_606732592697070,13
1244,3.0,3.0,2.0,2013-11-04 16:23:07,496760523694278_606585059378490,39
1245,,,,2013-11-04 16:22:56,496760523694278_606584952711834,9
1246,2.0,1.0,,2013-11-04 16:22:42,496760523694278_606584739378522,33
1247,2.0,,,2013-11-04 16:18:28,496760523694278_606583462711983,29
1248,1.0,,,2013-11-04 16:18:06,496760523694278_606583339378662,23
1249,3.0,,1.0,2013-11-04 16:17:39,496760523694278_606583242712005,18
1250,4.0,,1.0,2013-11-04 16:17:24,496760523694278_606583169378679,30
1251,1.0,,,2013-11-04 16:17:04,496760523694278_606583012712028,30
1252,1.0,,,2013-11-04 16:16:47,496760523694278_606582946045368,90
1253,7.0,2.0,2.0,2013-11-04 16:16:40,496760523694278_606582906045372,151
1254,3.0,,,2013-11-04 16:16:29,496760523694278_606582829378713,26
1255,7.0,,,2013-11-04 16:16:06,496760523694278_606582689378727,103
1256,1.0,1.0,,2013-11-04 16:15:56,496760523694278_606582622712067,26
1257,2.0,,,2013-11-04 16:15:34,496760523694278_606582489378747,49
1258,,2.0,1.0,2013-11-04 16:15:01,496760523694278_606582292712100,34
1259,10.0,8.0,2.0,2013-11-04 16:14:48,496760523694278_606582212712108,196
1260,1.0,,,2013-11-04 16:14:34,496760523694278_606582149378781,24
1261,,,,2013-11-04 16:14:07,496760523694278_606581969378799,23
1262,3.0,2.0,,2013-11-04 16:13:01,496760523694278_606581539378842,40
1263,4.0,11.0,,2013-11-04 16:12:18,496760523694278_606581329378863,156
1264,,,,2013-11-04 16:11:12,496760523694278_606581082712221,23
1265,6.0,1.0,1.0,2013-11-04 16:10:49,496760523694278_606580922712237,55
1266,,,,2013-11-04 16:10:00,496760523694278_606580656045597,30
1267,10.0,2.0,5.0,2013-11-04 16:09:51,496760523694278_606580606045602,190
1268,4.0,4.0,1.0,2013-11-04 16:09:13,496760523694278_606580266045636,62
1269,1.0,1.0,1.0,2013-11-04 16:08:56,496760523694278_606580186045644,7
1270,1.0,2.0,2.0,2013-11-04 16:08:49,496760523694278_606580162712313,86
1271,,1.0,,2013-11-04 16:08:34,496760523694278_606580089378987,58
1272,,1.0,1.0,2013-11-04 16:08:27,496760523694278_606580056045657,26
1273,4.0,2.0,1.0,2013-11-04 16:08:17,496760523694278_606580019378994,81
1274,10.0,1.0,1.0,2013-11-04 16:08:10,496760523694278_606579992712330,53
1275,,1.0,,2013-11-03 22:22:24,496760523694278_606262802744049,36
1276,,,,2013-11-03 22:22:12,496760523694278_606262656077397,17
1277,7.0,4.0,,2013-11-03 22:21:55,496760523694278_606262452744084,105
1278,,,,2013-11-03 22:21:48,496760523694278_606262432744086,17
1279,21.0,,2.0,2013-11-03 22:21:40,496760523694278_606262286077434,277
1280,,,1.0,2013-11-03 22:21:21,496760523694278_606262182744111,11
1281,1.0,2.0,,2013-11-03 22:21:16,496760523694278_606262176077445,34
1282,5.0,,,2013-11-03 22:21:05,496760523694278_606262142744115,48
1283,2.0,,1.0,2013-11-03 22:20:43,496760523694278_606262076077455,61
1284,4.0,4.0,1.0,2013-11-03 22:20:08,496760523694278_606261986077464,40
1285,1.0,,2.0,2013-11-03 22:19:59,496760523694278_606261966077466,39
1286,12.0,13.0,,2013-11-03 22:19:49,496760523694278_606261949410801,431
1287,2.0,1.0,,2013-11-03 22:19:36,496760523694278_606261916077471,31
1288,1.0,,1.0,2013-11-03 22:19:30,496760523694278_606261872744142,29
1289,3.0,2.0,2.0,2013-11-03 22:19:21,496760523694278_606261839410812,38
1290,,1.0,,2013-11-03 22:19:12,496760523694278_606261816077481,12
1291,,,,2013-11-03 18:29:44,496760523694278_606193392750990,24
1292,2.0,2.0,,2013-11-03 18:29:26,496760523694278_606193346084328,58
1293,,1.0,,2013-11-03 18:29:00,496760523694278_606193249417671,15
1294,2.0,1.0,1.0,2013-11-03 18:28:52,496760523694278_606193226084340,41
1295,,1.0,,2013-11-03 18:28:27,496760523694278_606193189417677,17
1296,3.0,5.0,1.0,2013-11-03 18:28:06,496760523694278_606193106084352,105
1297,2.0,4.0,,2013-11-03 18:27:37,496760523694278_606192972751032,73
1298,,1.0,,2013-11-03 18:27:25,496760523694278_606192889417707,69
1299,2.0,,,2013-11-03 18:27:04,496760523694278_606192739417722,35
1300,14.0,6.0,,2013-11-03 18:26:54,496760523694278_606192719417724,148
1301,1.0,1.0,3.0,2013-11-03 18:26:46,496760523694278_606192689417727,89
1302,1.0,1.0,,2013-11-03 18:26:34,496760523694278_606192649417731,33
1303,1.0,2.0,,2013-11-03 18:26:24,496760523694278_606192609417735,30
1304,1.0,3.0,,2013-11-03 16:22:27,496760523694278_606117582758571,33
1305,3.0,1.0,,2013-11-03 16:22:01,496760523694278_606117436091919,30
1306,3.0,2.0,1.0,2013-11-03 16:21:07,496760523694278_606117196091943,81
1307,,,,2013-11-03 16:20:38,496760523694278_606117046091958,29
1308,2.0,1.0,,2013-11-03 16:20:03,496760523694278_606116892758640,48
1309,,,,2013-11-03 16:19:27,496760523694278_606116686091994,17
1310,1.0,5.0,,2013-11-03 16:19:08,496760523694278_606116622758667,66
1311,6.0,2.0,3.0,2013-11-03 16:18:52,496760523694278_606116556092007,104
1312,4.0,,3.0,2013-11-03 16:18:32,496760523694278_606116492758680,55
1313,,5.0,3.0,2013-11-03 16:18:26,496760523694278_606116456092017,52
1314,5.0,,2.0,2013-11-03 16:18:19,496760523694278_606116422758687,114
1315,,,,2013-11-03 16:18:06,496760523694278_606116389425357,16
1316,29.0,15.0,5.0,2013-11-03 16:17:56,496760523694278_606116366092026,734
1317,1.0,3.0,2.0,2013-11-03 00:21:20,496760523694278_605791549457841,29
1318,2.0,2.0,,2013-11-03 00:20:58,496760523694278_605791452791184,23
1319,1.0,1.0,,2013-11-03 00:20:50,496760523694278_605791422791187,30
1320,4.0,1.0,,2013-11-03 00:08:33,496760523694278_605788916124771,21
1321,2.0,,,2013-11-03 00:08:14,496760523694278_605788859458110,29
1322,,7.0,,2013-11-03 00:08:05,496760523694278_605788816124781,43
1323,,,,2013-11-03 00:07:57,496760523694278_605788772791452,12
1324,,,1.0,2013-11-03 00:07:35,496760523694278_605788686124794,11
1325,,,1.0,2013-11-03 00:07:30,496760523694278_605788669458129,14
1326,,1.0,,2013-11-03 00:07:25,496760523694278_605788656124797,31
1327,6.0,,,2013-11-03 00:07:02,496760523694278_605788559458140,63
1328,,,,2013-11-02 21:17:57,496760523694278_605741849462811,29
1329,9.0,11.0,,2013-11-02 21:17:50,496760523694278_605741802796149,126
1330,5.0,,1.0,2013-11-02 21:17:41,496760523694278_605741772796152,129
1331,1.0,,1.0,2013-11-02 21:17:29,496760523694278_605741726129490,40
1332,1.0,,2.0,2013-11-02 21:17:21,496760523694278_605741689462827,32
1333,1.0,,,2013-11-02 21:17:01,496760523694278_605741602796169,60
1334,,2.0,,2013-11-02 21:16:54,496760523694278_605741552796174,11
1335,5.0,3.0,,2013-11-02 21:16:46,496760523694278_605741496129513,113
1336,2.0,1.0,,2013-11-02 21:16:40,496760523694278_605741472796182,34
1337,,,,2013-11-02 21:16:34,496760523694278_605741439462852,9
1338,2.0,,,2013-11-02 18:42:49,496760523694278_605701052800224,39
1339,1.0,2.0,1.0,2013-11-02 18:42:17,496760523694278_605700826133580,66
1340,,1.0,,2013-11-02 18:41:54,496760523694278_605700646133598,51
1341,,2.0,,2013-11-02 18:41:35,496760523694278_605700576133605,32
1342,,,,2013-11-02 18:41:30,496760523694278_605700566133606,11
1343,1.0,,,2013-11-02 18:41:26,496760523694278_605700542800275,15
1344,1.0,1.0,,2013-11-02 18:41:17,496760523694278_605700512800278,46
1345,2.0,,2.0,2013-11-02 18:41:12,496760523694278_605700499466946,49
1346,1.0,,1.0,2013-11-02 18:41:07,496760523694278_605700476133615,25
1347,1.0,,,2013-11-02 18:41:02,496760523694278_605700459466950,25
1348,3.0,1.0,,2013-11-02 18:40:57,496760523694278_605700432800286,65
1349,2.0,9.0,,2013-11-02 18:40:51,496760523694278_605700406133622,88
1350,1.0,,1.0,2013-11-02 18:40:37,496760523694278_605700349466961,17
1351,,,3.0,2013-11-02 18:40:28,496760523694278_605700322800297,16
1352,1.0,3.0,,2013-11-02 18:40:10,496760523694278_605700236133639,18
1353,2.0,,1.0,2013-11-02 15:51:59,496760523694278_605654346138228,50
1354,5.0,11.0,,2013-11-02 15:50:39,496760523694278_605653836138279,113
1355,3.0,,,2013-11-02 15:50:29,496760523694278_605653799471616,41
1356,,,,2013-11-02 15:49:54,496760523694278_605653669471629,16
1357,,6.0,,2013-11-02 15:49:43,496760523694278_605653632804966,65
1358,,,,2013-11-02 15:49:34,496760523694278_605653592804970,18
1359,8.0,1.0,,2013-11-02 15:48:38,496760523694278_605653326138330,101
1360,4.0,1.0,,2013-11-02 15:48:29,496760523694278_605653286138334,31
1361,,1.0,,2013-11-02 15:48:24,496760523694278_605653256138337,27
1362,1.0,5.0,1.0,2013-11-02 15:48:19,496760523694278_605653232805006,106
1363,1.0,2.0,,2013-11-02 15:48:14,496760523694278_605653196138343,57
1364,3.0,3.0,,2013-11-02 15:48:02,496760523694278_605653126138350,79
1365,,2.0,2.0,2013-11-02 15:47:56,496760523694278_605653112805018,27
1366,2.0,1.0,1.0,2013-11-02 15:47:50,496760523694278_605653079471688,78
1367,2.0,1.0,1.0,2013-11-01 22:22:57,496760523694278_605363916167271,22
1368,1.0,4.0,,2013-11-01 22:22:32,496760523694278_605363849500611,57
1369,,,,2013-11-01 22:22:16,496760523694278_605363759500620,22
1370,6.0,2.0,2.0,2013-11-01 22:21:44,496760523694278_605363662833963,130
1371,,,2.0,2013-11-01 22:21:31,496760523694278_605363626167300,24
1372,1.0,,,2013-11-01 22:20:51,496760523694278_605363452833984,10
1373,7.0,7.0,8.0,2013-11-01 22:20:40,496760523694278_605363429500653,181
1374,,,,2013-11-01 22:20:26,496760523694278_605363356167327,13
1375,,1.0,,2013-11-01 22:20:18,496760523694278_605363322833997,36
1376,,,,2013-11-01 22:20:13,496760523694278_605363319500664,34
1377,1.0,1.0,,2013-11-01 22:19:54,496760523694278_605363142834015,100
1378,,2.0,,2013-11-01 15:52:38,496760523694278_605234672846862,28
1379,,,,2013-11-01 15:52:23,496760523694278_605234582846871,34
1380,3.0,1.0,1.0,2013-11-01 15:52:11,496760523694278_605234469513549,44
1381,1.0,,6.0,2013-11-01 15:52:01,496760523694278_605234416180221,64
1382,1.0,,,2013-11-01 15:51:50,496760523694278_605234372846892,19
1383,1.0,,,2013-11-01 15:51:40,496760523694278_605234322846897,35
1384,7.0,,1.0,2013-11-01 15:51:25,496760523694278_605234229513573,129
1385,,3.0,,2013-11-01 15:51:02,496760523694278_605234082846921,21
1386,4.0,,,2013-11-01 15:50:45,496760523694278_605233992846930,40
1387,8.0,3.0,2.0,2013-11-01 15:50:39,496760523694278_605233966180266,135
1388,20.0,7.0,,2013-11-01 14:06:49,496760523694278_605197519517244,255
1389,,1.0,1.0,2013-11-01 14:06:42,496760523694278_605197422850587,53
1390,1.0,3.0,2.0,2013-11-01 14:06:32,496760523694278_605197232850606,48
1391,,,,2013-11-01 14:06:27,496760523694278_605197199517276,12
1392,,,,2013-11-01 14:06:21,496760523694278_605197182850611,19
1393,3.0,,1.0,2013-11-01 11:32:26,496760523694278_605140219522974,33
1394,1.0,,,2013-11-01 11:32:15,496760523694278_605140176189645,15
1395,4.0,,,2013-11-01 11:31:59,496760523694278_605140119522984,54
1396,1.0,1.0,,2013-11-01 11:31:53,496760523694278_605140099522986,10
1397,,,,2013-11-01 11:31:48,496760523694278_605140086189654,18
1398,1.0,,,2013-10-31 22:33:56,496760523694278_604790946224568,9
1399,9.0,9.0,3.0,2013-10-31 22:33:48,496760523694278_604790899557906,220
1400,2.0,6.0,4.0,2013-10-31 22:33:08,496760523694278_604790739557922,112
1401,3.0,,,2013-10-31 22:33:02,496760523694278_604790706224592,24
1402,1.0,5.0,,2013-10-31 22:32:56,496760523694278_604790676224595,74
1403,4.0,1.0,1.0,2013-10-31 22:32:50,496760523694278_604790659557930,45
1404,,,1.0,2013-10-31 22:32:45,496760523694278_604790652891264,33
1405,,,1.0,2013-10-31 22:32:38,496760523694278_604790626224600,13
1406,,1.0,,2013-10-31 22:32:30,496760523694278_604790606224602,15
1407,,,,2013-10-31 22:32:20,496760523694278_604790569557939,33
1408,2.0,1.0,,2013-10-31 21:31:03,496760523694278_604775582892771,24
1409,1.0,3.0,,2013-10-31 21:30:50,496760523694278_604775559559440,48
1410,,,,2013-10-31 21:30:10,496760523694278_604775382892791,15
1411,5.0,,3.0,2013-10-31 21:29:33,496760523694278_604775229559473,53
1412,,,1.0,2013-10-31 21:29:19,496760523694278_604775166226146,19
1413,1.0,1.0,1.0,2013-10-31 21:29:06,496760523694278_604775109559485,19
1414,,,,2013-10-31 21:28:46,496760523694278_604775026226160,8
1415,1.0,,2.0,2013-10-31 21:28:36,496760523694278_604774919559504,20
1416,1.0,1.0,1.0,2013-10-31 21:28:22,496760523694278_604774846226178,29
1417,2.0,,,2013-10-31 21:28:14,496760523694278_604774779559518,47
1418,2.0,,,2013-10-31 21:27:58,496760523694278_604774722892857,32
1419,,,,2013-10-31 21:27:49,496760523694278_604774682892861,18
1420,1.0,1.0,,2013-10-31 21:27:40,496760523694278_604774562892873,50
1421,,,,2013-10-31 21:08:38,496760523694278_604770216226641,1
1422,,,,2013-10-31 19:17:14,496760523694278_604743412895988,2
1423,8.0,1.0,1.0,2013-10-31 18:22:44,496760523694278_604712832899046,136
1424,3.0,,,2013-10-31 18:22:24,496760523694278_604712732899056,50
1425,2.0,,,2013-10-31 18:22:01,496760523694278_604712606232402,23
1426,1.0,,,2013-10-31 18:21:47,496760523694278_604712539565742,17
1427,1.0,2.0,1.0,2013-10-31 18:21:41,496760523694278_604712529565743,40
1428,1.0,,,2013-10-31 18:21:32,496760523694278_604712492899080,11
1429,1.0,,,2013-10-31 18:21:27,496760523694278_604712479565748,10
1430,4.0,5.0,8.0,2013-10-31 18:21:09,496760523694278_604712382899091,124
1431,,,1.0,2013-10-31 18:20:54,496760523694278_604712339565762,18
1432,1.0,,1.0,2013-10-31 17:54:55,496760523694278_604704756233187,26
1433,1.0,,1.0,2013-10-31 17:54:01,496760523694278_604704596233203,35
1434,3.0,,,2013-10-31 17:53:44,496760523694278_604704556233207,55
1435,,,2.0,2013-10-31 17:53:33,496760523694278_604704522899877,39
1436,3.0,,,2013-10-31 17:53:28,496760523694278_604704496233213,39
1437,,,,2013-10-31 17:52:57,496760523694278_604704316233231,23
1438,,,,2013-10-31 17:52:49,496760523694278_604704299566566,34
1439,3.0,4.0,1.0,2013-10-31 17:52:20,496760523694278_604704156233247,63
1440,5.0,2.0,4.0,2013-10-31 17:51:28,496760523694278_604703892899940,90
1441,2.0,,1.0,2013-10-31 17:51:03,496760523694278_604703776233285,32
1442,1.0,,,2013-10-31 17:50:45,496760523694278_604703649566631,31
1443,5.0,,1.0,2013-10-31 17:50:28,496760523694278_604703582899971,59
1444,,,,2013-10-31 17:50:06,496760523694278_604703536233309,18
1445,,2.0,2.0,2013-10-31 17:49:45,496760523694278_604703439566652,58
1446,4.0,2.0,2.0,2013-10-31 17:49:30,496760523694278_604703356233327,60
1447,4.0,1.0,,2013-10-31 17:49:17,496760523694278_604703322899997,49
1448,1.0,1.0,1.0,2013-10-31 17:48:53,496760523694278_604703232900006,19
1449,1.0,,,2013-10-31 17:48:42,496760523694278_604703169566679,19
1450,,,,2013-10-31 17:48:29,496760523694278_604703096233353,16
1451,1.0,1.0,3.0,2013-10-31 17:48:17,496760523694278_604703046233358,75
1452,1.0,,,2013-10-30 21:22:55,496760523694278_604185636285099,13
1453,4.0,,,2013-10-30 21:22:46,496760523694278_604185609618435,43
1454,1.0,1.0,,2013-10-30 21:22:37,496760523694278_604185576285105,31
1455,,1.0,,2013-10-30 21:22:28,496760523694278_604185559618440,21
1456,1.0,,,2013-10-30 21:22:23,496760523694278_604185542951775,15
1457,1.0,,,2013-10-30 21:22:18,496760523694278_604185522951777,28
1458,3.0,1.0,,2013-10-30 21:22:08,496760523694278_604185479618448,53
1459,,3.0,,2013-10-30 21:22:01,496760523694278_604185459618450,18
1460,1.0,,1.0,2013-10-30 21:21:53,496760523694278_604185419618454,27
1461,,,,2013-10-30 20:24:03,496760523694278_604164779620518,15
1462,,,,2013-10-30 20:23:46,496760523694278_604164736287189,19
1463,1.0,1.0,3.0,2013-10-30 20:23:36,496760523694278_604164686287194,52
1464,,,,2013-10-30 20:23:22,496760523694278_604164576287205,11
1465,2.0,,,2013-10-30 20:23:12,496760523694278_604164542953875,40
1466,1.0,,,2013-10-30 20:23:00,496760523694278_604164522953877,19
1467,1.0,,,2013-10-30 20:22:38,496760523694278_604164459620550,29
1468,9.0,4.0,2.0,2013-10-30 20:22:29,496760523694278_604164432953886,142
1469,3.0,2.0,,2013-10-30 20:22:13,496760523694278_604164402953889,60
1470,1.0,,,2013-10-30 20:22:01,496760523694278_604164379620558,9
1471,,,,2013-10-30 17:34:58,496760523694278_604052876298375,15
